planet  transit_time 	error      	source         	ID             
KOI-13b        2456202.18591  	0.00018        	space          	KOI-13b_2640_2012-10-01_KEPLER
KOI-13b        2456203.94938  	0.00017        	space          	KOI-13b_2641_2012-10-03_KEPLER
KOI-13b        2456207.47658  	0.00011        	space          	KOI-13b_2643_2012-10-06_KEPLER
KOI-13b        2456209.24038  	0.00015        	space          	KOI-13b_2644_2012-10-08_KEPLER
KOI-13b        2456211.00388  	0.00012        	space          	KOI-13b_2645_2012-10-10_KEPLER
KOI-13b        2456212.76753  	0.00011        	space          	KOI-13b_2646_2012-10-12_KEPLER
KOI-13b        2456214.53131  	0.00012        	space          	KOI-13b_2647_2012-10-14_KEPLER
KOI-13b        2456216.29464  	0.00015        	space          	KOI-13b_2648_2012-10-15_KEPLER
KOI-13b        2456218.058352 	9.7e-05        	space          	KOI-13b_2649_2012-10-17_KEPLER
KOI-13b        2456219.82198  	0.00018        	space          	KOI-13b_2650_2012-10-19_KEPLER
KOI-13b        2456221.58532  	0.00013        	space          	KOI-13b_2651_2012-10-21_KEPLER
KOI-13b        2456223.34899  	0.00018        	space          	KOI-13b_2652_2012-10-22_KEPLER
KOI-13b        2456225.11236  	0.00019        	space          	KOI-13b_2653_2012-10-24_KEPLER
KOI-13b        2456226.87593  	0.00012        	space          	KOI-13b_2654_2012-10-26_KEPLER
KOI-13b        2456228.63986  	0.00016        	space          	KOI-13b_2655_2012-10-28_KEPLER
KOI-13b        2456230.40319  	0.00018        	space          	KOI-13b_2656_2012-10-29_KEPLER
KOI-13b        2456232.16717  	0.0002         	space          	KOI-13b_2657_2012-10-31_KEPLER
KOI-13b        2456233.93052  	0.00017        	space          	KOI-13b_2658_2012-11-02_KEPLER
KOI-13b        2456235.69404  	0.00012        	space          	KOI-13b_2659_2012-11-04_KEPLER
KOI-13b        2456239.221382 	9.6e-05        	space          	KOI-13b_2661_2012-11-07_KEPLER
KOI-13b        2456240.98478  	0.00011        	space          	KOI-13b_2662_2012-11-09_KEPLER
KOI-13b        2456242.74856  	0.00017        	space          	KOI-13b_2663_2012-11-11_KEPLER
KOI-13b        2456244.51201  	0.00015        	space          	KOI-13b_2664_2012-11-13_KEPLER
KOI-13b        2456253.32984  	0.00016        	space          	KOI-13b_2669_2012-11-21_KEPLER
KOI-13b        2456255.0936   	0.00018        	space          	KOI-13b_2670_2012-11-23_KEPLER
KOI-13b        2456258.62057  	0.00016        	space          	KOI-13b_2672_2012-11-27_KEPLER
KOI-13b        2456260.38431  	0.00016        	space          	KOI-13b_2673_2012-11-28_KEPLER
KOI-13b        2456262.14787  	0.00011        	space          	KOI-13b_2674_2012-11-30_KEPLER
KOI-13b        2456263.91145  	0.00011        	space          	KOI-13b_2675_2012-12-02_KEPLER
KOI-13b        2456265.67529  	0.00013        	space          	KOI-13b_2676_2012-12-04_KEPLER
KOI-13b        2456267.4386   	0.00037        	space          	KOI-13b_2677_2012-12-05_KEPLER
KOI-13b        2456270.9658   	0.0002         	space          	KOI-13b_2679_2012-12-09_KEPLER
KOI-13b        2456274.493    	0.00011        	space          	KOI-13b_2681_2012-12-12_KEPLER
KOI-13b        2456276.25646  	0.00018        	space          	KOI-13b_2682_2012-12-14_KEPLER
KOI-13b        2456278.0202   	0.00014        	space          	KOI-13b_2683_2012-12-16_KEPLER
KOI-13b        2456279.783793 	9.1e-05        	space          	KOI-13b_2684_2012-12-18_KEPLER
KOI-13b        2456281.54724  	0.00017        	space          	KOI-13b_2685_2012-12-20_KEPLER
KOI-13b        2456283.31082  	0.0001         	space          	KOI-13b_2686_2012-12-21_KEPLER
KOI-13b        2456285.0747   	0.00014        	space          	KOI-13b_2687_2012-12-23_KEPLER
KOI-13b        2456286.83813  	0.00013        	space          	KOI-13b_2688_2012-12-25_KEPLER
KOI-13b        2456288.60158  	0.00015        	space          	KOI-13b_2689_2012-12-27_KEPLER
KOI-13b        2456290.36538  	0.00016        	space          	KOI-13b_2690_2012-12-28_KEPLER
KOI-13b        2456292.12884  	0.00013        	space          	KOI-13b_2691_2012-12-30_KEPLER
KOI-13b        2456293.89238  	0.00015        	space          	KOI-13b_2692_2013-01-01_KEPLER
KOI-13b        2456295.65626  	0.00016        	space          	KOI-13b_2693_2013-01-03_KEPLER
KOI-13b        2456297.41973  	0.00012        	space          	KOI-13b_2694_2013-01-04_KEPLER
KOI-13b        2456299.18348  	0.00018        	space          	KOI-13b_2695_2013-01-06_KEPLER
KOI-13b        2456300.94682  	0.00013        	space          	KOI-13b_2696_2013-01-08_KEPLER
KOI-13b        2456302.71041  	0.00013        	space          	KOI-13b_2697_2013-01-10_KEPLER
KOI-13b        2456306.23774  	0.0001         	space          	KOI-13b_2699_2013-01-13_KEPLER
KOI-13b        2456308.00137  	0.00013        	space          	KOI-13b_2700_2013-01-15_KEPLER
KOI-13b        2456309.76448  	0.00017        	space          	KOI-13b_2701_2013-01-17_KEPLER
KOI-13b        2456322.10968  	0.00018        	space          	KOI-13b_2708_2013-01-29_KEPLER
KOI-13b        2456323.87355  	0.0001         	space          	KOI-13b_2709_2013-01-31_KEPLER
KOI-13b        2456325.63702  	0.00018        	space          	KOI-13b_2710_2013-02-02_KEPLER
KOI-13b        2456327.40055  	0.00023        	space          	KOI-13b_2711_2013-02-03_KEPLER
KOI-13b        2456329.16408  	0.00013        	space          	KOI-13b_2712_2013-02-05_KEPLER
KOI-13b        2456334.45501  	0.00015        	space          	KOI-13b_2715_2013-02-10_KEPLER
KOI-13b        2456336.21844  	0.00019        	space          	KOI-13b_2716_2013-02-12_KEPLER
KOI-13b        2456337.98218  	0.00021        	space          	KOI-13b_2717_2013-02-14_KEPLER
KOI-13b        2456341.50943  	0.00011        	space          	KOI-13b_2719_2013-02-18_KEPLER
KOI-13b        2456343.27295  	0.00014        	space          	KOI-13b_2720_2013-02-19_KEPLER
KOI-13b        2456345.03668  	0.00021        	space          	KOI-13b_2721_2013-02-21_KEPLER
KOI-13b        2456346.79972  	0.00022        	space          	KOI-13b_2722_2013-02-23_KEPLER
KOI-13b        2456348.56371  	0.0001         	space          	KOI-13b_2723_2013-02-25_KEPLER
KOI-13b        2456350.32724  	0.00021        	space          	KOI-13b_2724_2013-02-26_KEPLER
KOI-13b        2456352.09107  	0.00016        	space          	KOI-13b_2725_2013-02-28_KEPLER
KOI-13b        2456353.85429  	0.00018        	space          	KOI-13b_2726_2013-03-02_KEPLER
KOI-13b        2456355.61766  	0.00018        	space          	KOI-13b_2727_2013-03-04_KEPLER
KOI-13b        2456360.90869  	0.00013        	space          	KOI-13b_2730_2013-03-09_KEPLER
KOI-13b        2456362.67253  	0.00014        	space          	KOI-13b_2731_2013-03-11_KEPLER
KOI-13b        2456364.43601  	0.00019        	space          	KOI-13b_2732_2013-03-12_KEPLER
KOI-13b        2456366.19964  	0.00016        	space          	KOI-13b_2733_2013-03-14_KEPLER
KOI-13b        2456367.96306  	0.00019        	space          	KOI-13b_2734_2013-03-16_KEPLER
KOI-13b        2456369.72683  	0.00017        	space          	KOI-13b_2735_2013-03-18_KEPLER
KOI-13b        2456371.49067  	0.00012        	space          	KOI-13b_2736_2013-03-19_KEPLER
KOI-13b        2456373.25383  	0.00019        	space          	KOI-13b_2737_2013-03-21_KEPLER
KOI-13b        2456376.78121  	0.00011        	space          	KOI-13b_2739_2013-03-25_KEPLER
KOI-13b        2456378.54421  	0.00026        	space          	KOI-13b_2740_2013-03-27_KEPLER
KOI-13b        2456380.30826  	0.00026        	space          	KOI-13b_2741_2013-03-28_KEPLER
KOI-13b        2456382.071758 	9.4e-05        	space          	KOI-13b_2742_2013-03-30_KEPLER
KOI-13b        2456383.83524  	0.00014        	space          	KOI-13b_2743_2013-04-01_KEPLER
KOI-13b        2456385.59916  	0.00013        	space          	KOI-13b_2744_2013-04-03_KEPLER
KOI-13b        2456387.36265  	0.0001         	space          	KOI-13b_2745_2013-04-04_KEPLER
KOI-13b        2456389.126497 	9.2e-05        	space          	KOI-13b_2746_2013-04-06_KEPLER
KOI-13b        2456392.65354  	0.00012        	space          	KOI-13b_2748_2013-04-10_KEPLER
KOI-13b        2456394.41705  	0.00011        	space          	KOI-13b_2749_2013-04-11_KEPLER
KOI-13b        2456396.18026  	0.00018        	space          	KOI-13b_2750_2013-04-13_KEPLER
KOI-13b        2456399.70783  	0.00014        	space          	KOI-13b_2752_2013-04-17_KEPLER
KOI-13b        2456401.47145  	0.00015        	space          	KOI-13b_2753_2013-04-18_KEPLER
KOI-13b        2456403.23529  	0.00015        	space          	KOI-13b_2754_2013-04-20_KEPLER
KOI-13b        2456404.99852  	0.00012        	space          	KOI-13b_2755_2013-04-22_KEPLER
KOI-13b        2456406.76183  	0.0001         	space          	KOI-13b_2756_2013-04-24_KEPLER
KOI-13b        2456408.5256   	0.00013        	space          	KOI-13b_2757_2013-04-26_KEPLER
KOI-13b        2456410.28925  	0.00015        	space          	KOI-13b_2758_2013-04-27_KEPLER
KOI-13b        2456412.052812 	8.6e-05        	space          	KOI-13b_2759_2013-04-29_KEPLER
KOI-13b        2456413.81653  	0.00016        	space          	KOI-13b_2760_2013-05-01_KEPLER
KOI-13b        2456420.87064  	0.00017        	space          	KOI-13b_2764_2013-05-08_KEPLER
KOI-13b        2456422.63453  	0.00011        	space          	KOI-13b_2765_2013-05-10_KEPLER
KOI-13b        2458683.55413  	0.00081        	space          	KOI-13b_4047_2019-07-19_TESS
KOI-13b        2458685.31787  	0.00064        	space          	KOI-13b_4048_2019-07-20_TESS
KOI-13b        2458687.08095  	0.0006         	space          	KOI-13b_4049_2019-07-22_TESS
KOI-13b        2458688.84512  	0.00084        	space          	KOI-13b_4050_2019-07-24_TESS
KOI-13b        2458690.60702  	0.00065        	space          	KOI-13b_4051_2019-07-26_TESS
KOI-13b        2458692.37144  	0.00059        	space          	KOI-13b_4052_2019-07-27_TESS
KOI-13b        2458694.13529  	0.00083        	space          	KOI-13b_4053_2019-07-29_TESS
KOI-13b        2458695.89882  	0.00072        	space          	KOI-13b_4054_2019-07-31_TESS
KOI-13b        2458697.66296  	0.0006         	space          	KOI-13b_4055_2019-08-02_TESS
KOI-13b        2458699.42598  	0.00075        	space          	KOI-13b_4056_2019-08-03_TESS
KOI-13b        2458701.18954  	0.00074        	space          	KOI-13b_4057_2019-08-05_TESS
KOI-13b        2458702.95318  	0.00067        	space          	KOI-13b_4058_2019-08-07_TESS
KOI-13b        2458704.71744  	0.00084        	space          	KOI-13b_4059_2019-08-09_TESS
KOI-13b        2458706.47979  	0.00065        	space          	KOI-13b_4060_2019-08-10_TESS
KOI-13b        2458708.24376  	0.00073        	space          	KOI-13b_4061_2019-08-12_TESS
KOI-13b        2458710.00654  	0.00073        	space          	KOI-13b_4062_2019-08-14_TESS
KOI-13b        2458711.7717   	0.00071        	space          	KOI-13b_4063_2019-08-16_TESS
KOI-13b        2458713.53415  	0.00069        	space          	KOI-13b_4064_2019-08-18_TESS
KOI-13b        2458715.29911  	0.00066        	space          	KOI-13b_4065_2019-08-19_TESS
KOI-13b        2458717.06212  	0.00078        	space          	KOI-13b_4066_2019-08-21_TESS
KOI-13b        2458718.82615  	0.00065        	space          	KOI-13b_4067_2019-08-23_TESS
KOI-13b        2458720.59084  	0.00089        	space          	KOI-13b_4068_2019-08-25_TESS
KOI-13b        2458725.87917  	0.00078        	space          	KOI-13b_4071_2019-08-30_TESS
KOI-13b        2458727.64304  	0.00065        	space          	KOI-13b_4072_2019-09-01_TESS
KOI-13b        2458729.4063   	0.00055        	space          	KOI-13b_4073_2019-09-02_TESS
KOI-13b        2458731.17032  	0.00075        	space          	KOI-13b_4074_2019-09-04_TESS
KOI-13b        2458732.93492  	0.00074        	space          	KOI-13b_4075_2019-09-06_TESS
KOI-13b        2458734.69728  	0.00074        	space          	KOI-13b_4076_2019-09-08_TESS
KOI-13b        2459011.58036  	0.00083        	space          	KOI-13b_4233_2020-06-11_TESS
KOI-13b        2459013.34379  	0.00079        	space          	KOI-13b_4234_2020-06-12_TESS
KOI-13b        2459015.10761  	0.00068        	space          	KOI-13b_4235_2020-06-14_TESS
KOI-13b        2459016.87177  	0.00067        	space          	KOI-13b_4236_2020-06-16_TESS
KOI-13b        2459018.63502  	0.00067        	space          	KOI-13b_4237_2020-06-18_TESS
KOI-13b        2459020.39896  	0.00071        	space          	KOI-13b_4238_2020-06-19_TESS
KOI-13b        2459023.92772  	0.0008         	space          	KOI-13b_4240_2020-06-23_TESS
KOI-13b        2459025.68923  	0.00074        	space          	KOI-13b_4241_2020-06-25_TESS
KOI-13b        2459027.45354  	0.00071        	space          	KOI-13b_4242_2020-06-26_TESS
KOI-13b        2459029.21793  	0.00087        	space          	KOI-13b_4243_2020-06-28_TESS
KOI-13b        2459030.98044  	0.00087        	space          	KOI-13b_4244_2020-06-30_TESS
KOI-13b        2459034.50892  	0.00089        	space          	KOI-13b_4246_2020-07-04_TESS
KOI-13b        2459394.27934  	0.00075        	space          	KOI-13b_4450_2021-06-28_TESS
KOI-13b        2459396.0423   	0.001          	space          	KOI-13b_4451_2021-06-30_TESS
KOI-13b        2459397.80738  	0.00068        	space          	KOI-13b_4452_2021-07-02_TESS
KOI-13b        2459399.57033  	0.00059        	space          	KOI-13b_4453_2021-07-04_TESS
KOI-13b        2459401.33356  	0.00073        	space          	KOI-13b_4454_2021-07-05_TESS
KOI-13b        2459403.09711  	0.0007         	space          	KOI-13b_4455_2021-07-07_TESS
KOI-13b        2459406.62512  	0.00068        	space          	KOI-13b_4457_2021-07-11_TESS
KOI-13b        2459408.38874  	0.00065        	space          	KOI-13b_4458_2021-07-12_TESS
KOI-13b        2459410.153    	0.00071        	space          	KOI-13b_4459_2021-07-14_TESS
KOI-13b        2459411.91549  	0.00078        	space          	KOI-13b_4460_2021-07-16_TESS
KOI-13b        2459413.6785   	0.00068        	space          	KOI-13b_4461_2021-07-18_TESS
KOI-13b        2459415.44283  	0.00065        	space          	KOI-13b_4462_2021-07-19_TESS
KOI-13b        2459417.2064   	0.00064        	space          	KOI-13b_4463_2021-07-21_TESS
KOI-13b        2459420.73322  	0.00077        	space          	KOI-13b_4465_2021-07-25_TESS
KOI-13b        2459422.49592  	0.00065        	space          	KOI-13b_4466_2021-07-26_TESS
KOI-13b        2459424.26043  	0.00062        	space          	KOI-13b_4467_2021-07-28_TESS
KOI-13b        2459426.02633  	0.00081        	space          	KOI-13b_4468_2021-07-30_TESS
KOI-13b        2459427.78949  	0.00064        	space          	KOI-13b_4469_2021-08-01_TESS
KOI-13b        2459429.55134  	0.00071        	space          	KOI-13b_4470_2021-08-03_TESS
KOI-13b        2459431.3146   	0.00072        	space          	KOI-13b_4471_2021-08-04_TESS
KOI-13b        2459438.36971  	0.0006         	space          	KOI-13b_4475_2021-08-11_TESS
KOI-13b        2459440.13348  	0.00065        	space          	KOI-13b_4476_2021-08-13_TESS
KOI-13b        2459443.66071  	0.00064        	space          	KOI-13b_4478_2021-08-17_TESS
KOI-13b        2459445.42309  	0.00075        	space          	KOI-13b_4479_2021-08-18_TESS
KOI-94c        2454971.0054   	0.002          	space          	KOI-94c_328_2009-05-19_KEPLER
KOI-94c        2454981.4314   	0.0018         	space          	KOI-94c_329_2009-05-29_KEPLER
KOI-94c        2454991.8568   	0.0022         	space          	KOI-94c_330_2009-06-09_KEPLER
KOI-94c        2455189.9072   	0.0016         	space          	KOI-94c_349_2009-12-24_KEPLER
KOI-94c        2455200.3352   	0.0035         	space          	KOI-94c_350_2010-01-03_KEPLER
KOI-94c        2455210.7517   	0.0027         	space          	KOI-94c_351_2010-01-14_KEPLER
KOI-94c        2455221.1745   	0.0018         	space          	KOI-94c_352_2010-01-24_KEPLER
KOI-94c        2455242.024    	0.0018         	space          	KOI-94c_354_2010-02-14_KEPLER
KOI-94c        2455252.4437   	0.0023         	space          	KOI-94c_355_2010-02-24_KEPLER
KOI-94c        2455262.8698   	0.0058         	space          	KOI-94c_356_2010-03-07_KEPLER
KOI-94c        2455273.2923   	0.0027         	space          	KOI-94c_357_2010-03-17_KEPLER
KOI-94c        2455283.7207   	0.0014         	space          	KOI-94c_358_2010-03-28_KEPLER
KOI-94c        2455294.1396   	0.0025         	space          	KOI-94c_359_2010-04-07_KEPLER
KOI-94c        2455304.567    	0.0018         	space          	KOI-94c_360_2010-04-18_KEPLER
KOI-94c        2455314.9958   	0.0019         	space          	KOI-94c_361_2010-04-28_KEPLER
KOI-94c        2455325.4199   	0.0025         	space          	KOI-94c_362_2010-05-08_KEPLER
KOI-94c        2455335.8425   	0.0025         	space          	KOI-94c_363_2010-05-19_KEPLER
KOI-94c        2455346.2684   	0.0025         	space          	KOI-94c_364_2010-05-29_KEPLER
KOI-94c        2455356.6848   	0.0033         	space          	KOI-94c_365_2010-06-09_KEPLER
KOI-94c        2455367.1093   	0.0017         	space          	KOI-94c_366_2010-06-19_KEPLER
KOI-94c        2455575.5807   	0.0021         	space          	KOI-94c_386_2011-01-14_KEPLER
KOI-94c        2455606.8507   	0.0033         	space          	KOI-94c_389_2011-02-14_KEPLER
